species	tissue_class	tissue_type	uberonongology_id	cancer_type	cell_type	cell_name	cellontology_id	marker	Symbol	GeneID	Genetype	Genename	UNIPROTID	technology_seq	marker_source	PMID	Title	journal	year
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	Tmem176a	Tmem176a	66058	protein_coding	transmembrane protein 176A	Q9DCS1	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	T cell	CL_0000084	Gzma	Gzma	14938	protein_coding	granzyme A	P11032	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	T cell	CL_0000084	Gzmk	Gzmk	14945	protein_coding	granzyme K	O35205	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	Cd86	Cd86	12524	protein_coding	CD86 antigen	P42082	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	Aif1	Aif1	11629	protein_coding	allograft inflammatory factor 1	O70200	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	IA/IE						10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	Naive T(Th0) cell	CL_0000898	CD62L	Sell	20343	protein_coding	"selectin, lymphocyte"	Q3TCF3	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	T cell	CL_0000084	Eomes	Eomes	13813	protein_coding	eomesodermin	O54839	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	H2.Ab1						10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	T cell	CL_0000084	Cd4	Cd4	12504	protein_coding	CD4 antigen	P06332	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M2 macrophage	CL_0000890	Fn1	Fn1	14268	protein_coding	fibronectin 1	A0A087WR50	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Lung Adenocarcinoma	Cancer cell	M1 macrophage	CL_0000863	Ass1	Ass1	11898	protein_coding	argininosuccinate synthetase 1	P16460	10x Chromium	Experiment	31744829	In Vivo Epigenetic CRISPR Screen Identifies Asf1a as an Immunotherapeutic Target in Kras-Mutant Lung Adenocarcinoma	Cancer discovery	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Eosinophil	CL_0000771	SiglecF						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Epithelial cell	CL_0000066	EpCAM						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	B cell	CL_0000236	B220	Ptprc	19264	protein_coding	"protein tyrosine phosphatase, receptor type, C"	Q8C6Q7	None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Mature immune cell		Gr-1	Gsr	14782	protein_coding	glutathione reductase	P47791	None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Common myeloid progenitor cell	CL_0000839	CD34						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Granulocyte- macrophage progenitor cell		CD34						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Progenitor cell	CL_0011026	c-Kit						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Common myeloid progenitor cell	CL_0000839	c-Kit						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Mature immune cell		TER119						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Mature immune cell		B220	Ptprc	19264	protein_coding	"protein tyrosine phosphatase, receptor type, C"	Q8C6Q7	None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Granulocyte- macrophage progenitor cell		c-Kit						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Progenitor cell	CL_0011026	Fc¦ÃRIII						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Neutrophil	CL_0000775	Gr-1	Gsr	14782	protein_coding	glutathione reductase	P47791	None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Mature immune cell		CD11b						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Neutrophil	CL_0000775	CD11b						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Progenitor cell	CL_0011026	Sca-1	Ly6a	110454	protein_coding	"lymphocyte antigen 6 complex, locus A"	P05533	None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Megakaryocyte-erythroid progenitor		c-Kit						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Mature immune cell		SiglecF						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Progenitor cell	CL_0011026	CD34						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Progenitor cell	CL_0011026	Fc¦ÃRII						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Endothelial cell	CL_0000115	CD31						None	Experiment	31744834	Airway G-CSF identifies neutrophilic inflammation and contributes to asthma progression	The European respiratory journal	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Group 2 innate lymphoid cell	CL_0001069	CD69						Single-cell sequencing	Experiment	31816636	Single-cell analysis of RORÎ± tracer mouse lung reveals ILC progenitors and effector ILC2 subsets	The Journal of experimental medicine	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Neutrophil	CL_0000775	CD11b						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		CD86						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Macrophage	CL_0000235	CD11c						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Monocyte-derived macrophage		CD11b						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Macrophage	CL_0000235	CD11b						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Macrophage	CL_0000235	CD64	Fcgr1	14129	protein_coding	"Fc receptor, IgG, high affinity I"	P26151	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Gamma delta(¦Ã¦Ä) T cell	CL_0000798	CD3	Cd3e	12501	protein_coding	"CD3 antigen, epsilon polypeptide"	A6H6M1	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	T helper 2(Th2) cell	CL_0000546	CD4						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		MHCII						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Monocyte	CL_0000576	CCR2						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Monocyte	CL_0000576	CD14						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	T helper 1(Th1) cell	CL_0000545	CD4						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		CD206	Mrc1	17533	protein_coding	"mannose receptor, C type 1"	Q2HZ94	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Monocyte	CL_0000576	CD11b						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Dendritic cell	CL_0000451	MHCII						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Regulatory T(Treg) cell	CL_0000815	CD3	Cd3e	12501	protein_coding	"CD3 antigen, epsilon polypeptide"	A6H6M1	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	CD8+ T cell	CL_0000625	CD8¦Á						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Dendritic cell	CL_0000451	CD11c						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	T helper 2(Th2) cell	CL_0000546	Gata3	Gata3	14462	protein_coding	GATA binding protein 3	P23772	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Macrophage	CL_0000235	SiglectF						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		Arg-1	Arg1	94242	protein_coding	tubulointerstitial nephritis antigen-like 1	Q99JR5	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		iNOS	Nos2	18126	protein_coding	"nitric oxide synthase 2, inducible"	A0A1L1STZ4	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Regulatory T(Treg) cell	CL_0000815	Foxp3	Foxp3	20371	protein_coding	forkhead box P3	Q53Z59	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Natural killer cell	CL_0000623	NK1.1	Klrb1c	17059	protein_coding	killer cell lectin-like receptor subfamily B member 1C	G3UZI0	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Neutrophil	CL_0000775	Ly6G						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	T helper 1(Th1) cell	CL_0000545	CD3	Cd3e	12501	protein_coding	"CD3 antigen, epsilon polypeptide"	A6H6M1	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Gamma delta(¦Ã¦Ä) T cell	CL_0000798	TCR¦Ã						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	M1-like macrophage		CD163						None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
Mouse	Lung	Lung	UBERON_0002048	Normal	Normal cell	Regulatory T(Treg) cell	CL_0000815	CD25	Il2ra	16184	protein_coding	"interleukin 2 receptor, alpha chain"	P01590	None	Experiment	31829999	Soluble PD-L1 improved direct ARDS by reducing monocyte-derived macrophages	JCI insight	2019
