GeneID	GO_Type	GO_ID	GO_Description
111916581	biological_process	GO:0030150	mitochondrial import inner membrane translocase subunit TIM23-2
111916584	molecular_function	GO:0003700	zinc finger protein 8
111916584	biological_process	GO:0009739	zinc finger protein 8
111916584	biological_process	GO:0010026	zinc finger protein 8
111916584	biological_process	GO:0010090	zinc finger protein 8
111916587	molecular_function	GO:0005515	receptor-like protein 38
111916589	molecular_function	GO:0005515	receptor-like protein 7
111916590	molecular_function	GO:0046872	protein SRC1
111916591	molecular_function	GO:0005515	protein VAPYRIN
111916592	molecular_function	GO:0004864	major allergen Pru ar 1
111916592	molecular_function	GO:0004864	major allergen Pru ar 1
111916592	cellular_component	GO:0005634	major allergen Pru ar 1
111916592	cellular_component	GO:0005737	major allergen Pru ar 1
111916592	biological_process	GO:0006952	major allergen Pru ar 1
111916592	biological_process	GO:0009738	major allergen Pru ar 1
111916592	biological_process	GO:0009738	major allergen Pru ar 1
111916592	molecular_function	GO:0010427	major allergen Pru ar 1
111916592	molecular_function	GO:0010427	major allergen Pru ar 1
111916592	molecular_function	GO:0038023	major allergen Pru ar 1
111916592	molecular_function	GO:0038023	major allergen Pru ar 1
111916592	biological_process	GO:0080163	major allergen Pru ar 1
111916594	molecular_function	GO:0003871	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
111916594	molecular_function	GO:0008270	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
111916594	biological_process	GO:0009086	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
111916595	molecular_function	GO:0003725	double-stranded RNA-binding protein 4
111916597	biological_process	GO:0000462	uncharacterized LOC111916597
111916597	cellular_component	GO:0005634	uncharacterized LOC111916597
111916598	molecular_function	GO:0003729	uncharacterized LOC111916598
111916598	cellular_component	GO:0005634	uncharacterized LOC111916598
111916601	molecular_function	GO:0003723	binding partner of ACD11 1
111916604	cellular_component	GO:0005829	molybdopterin synthase sulfur carrier subunit
111916604	biological_process	GO:0006777	molybdopterin synthase sulfur carrier subunit
111916604	biological_process	GO:0006777	molybdopterin synthase sulfur carrier subunit
111916605	molecular_function	GO:0003676	uncharacterized LOC111916605
111916605	molecular_function	GO:0016279	uncharacterized LOC111916605
111916605	molecular_function	GO:0016279	uncharacterized LOC111916605
111916605	biological_process	GO:0032259	uncharacterized LOC111916605
111916606	cellular_component	GO:0000839	rhomboid-like protein 15
111916606	molecular_function	GO:0004252	rhomboid-like protein 15
111916606	cellular_component	GO:0005789	rhomboid-like protein 15
111916606	biological_process	GO:0030433	rhomboid-like protein 15
111916606	biological_process	GO:0030968	rhomboid-like protein 15
111916606	molecular_function	GO:0051787	rhomboid-like protein 15
111916606	molecular_function	GO:1990381	rhomboid-like protein 15
111916610	molecular_function	GO:0004197	ubiquitin C-terminal hydrolase 12
111916610	molecular_function	GO:0004843	ubiquitin C-terminal hydrolase 12
111916610	molecular_function	GO:0004843	ubiquitin C-terminal hydrolase 12
111916610	molecular_function	GO:0005515	ubiquitin C-terminal hydrolase 12
111916610	cellular_component	GO:0005634	ubiquitin C-terminal hydrolase 12
111916610	cellular_component	GO:0005829	ubiquitin C-terminal hydrolase 12
111916610	biological_process	GO:0016579	ubiquitin C-terminal hydrolase 12
111916610	biological_process	GO:0016579	ubiquitin C-terminal hydrolase 12
111916610	biological_process	GO:0031647	ubiquitin C-terminal hydrolase 12
111916611	molecular_function	GO:0004707	mitogen-activated protein kinase 15
111916611	molecular_function	GO:0004714	mitogen-activated protein kinase 15
111916611	molecular_function	GO:0005524	mitogen-activated protein kinase 15
111916611	cellular_component	GO:0005886	mitogen-activated protein kinase 15
111916611	cellular_component	GO:0009506	mitogen-activated protein kinase 15
111916611	biological_process	GO:0046777	mitogen-activated protein kinase 15
111916613	cellular_component	GO:0000940	uncharacterized LOC111916613
111916613	biological_process	GO:0007059	uncharacterized LOC111916613
111916615	molecular_function	GO:0016491	tetrahydroberberine oxidase
111916615	molecular_function	GO:0071949	tetrahydroberberine oxidase
111916616	molecular_function	GO:0016491	tetrahydroberberine oxidase
111916616	molecular_function	GO:0071949	tetrahydroberberine oxidase
111916617	molecular_function	GO:0016491	tetrahydroberberine oxidase
111916617	molecular_function	GO:0071949	tetrahydroberberine oxidase
111916618	molecular_function	GO:0004683	calcium-dependent protein kinase 20
111916618	molecular_function	GO:0005509	calcium-dependent protein kinase 20
111916618	molecular_function	GO:0005516	calcium-dependent protein kinase 20
111916618	molecular_function	GO:0005524	calcium-dependent protein kinase 20
111916618	cellular_component	GO:0005634	calcium-dependent protein kinase 20
111916618	cellular_component	GO:0005737	calcium-dependent protein kinase 20
111916618	molecular_function	GO:0009931	calcium-dependent protein kinase 20
111916618	biological_process	GO:0018105	calcium-dependent protein kinase 20
111916618	biological_process	GO:0035556	calcium-dependent protein kinase 20
111916618	biological_process	GO:0046777	calcium-dependent protein kinase 20
111916619	molecular_function	GO:0005524	ABC transporter G family member 22
111916619	cellular_component	GO:0016020	ABC transporter G family member 22
111916619	molecular_function	GO:0016887	ABC transporter G family member 22
111916619	molecular_function	GO:0140359	ABC transporter G family member 22
111916621	molecular_function	GO:0000287	sucrose-phosphatase 1
111916621	biological_process	GO:0005986	sucrose-phosphatase 1
111916621	molecular_function	GO:0050307	sucrose-phosphatase 1
111916623	molecular_function	GO:0004842	E3 ubiquitin-protein ligase RHF2A
111916626	biological_process	GO:0000226	protein WVD2-like 4
111916626	molecular_function	GO:0008017	protein WVD2-like 4
111916627	molecular_function	GO:0004683	calcium-dependent protein kinase 26
111916627	molecular_function	GO:0005509	calcium-dependent protein kinase 26
111916627	molecular_function	GO:0005516	calcium-dependent protein kinase 26
111916627	molecular_function	GO:0005524	calcium-dependent protein kinase 26
111916627	cellular_component	GO:0005634	calcium-dependent protein kinase 26
111916627	cellular_component	GO:0005737	calcium-dependent protein kinase 26
111916627	molecular_function	GO:0009931	calcium-dependent protein kinase 26
111916627	biological_process	GO:0018105	calcium-dependent protein kinase 26
111916627	biological_process	GO:0035556	calcium-dependent protein kinase 26
111916627	biological_process	GO:0046777	calcium-dependent protein kinase 26
111916629	biological_process	GO:0015918	uncharacterized LOC111916629
111916629	molecular_function	GO:0032934	uncharacterized LOC111916629
111916630	molecular_function	GO:0043531	probable disease resistance protein At4g14610
111916631	biological_process	GO:0002098	uncharacterized LOC111916631
111916631	cellular_component	GO:0005634	uncharacterized LOC111916631
111916631	cellular_component	GO:0005829	uncharacterized LOC111916631
111916631	biological_process	GO:0017183	uncharacterized LOC111916631
111916631	molecular_function	GO:0046872	uncharacterized LOC111916631
111916632	molecular_function	GO:0005515	receptor-like protein CLAVATA2
111916632	cellular_component	GO:0005886	receptor-like protein CLAVATA2
111916633	molecular_function	GO:0004497	cytochrome P450 97B2, chloroplastic
111916633	molecular_function	GO:0005506	cytochrome P450 97B2, chloroplastic
111916633	cellular_component	GO:0009507	cytochrome P450 97B2, chloroplastic
111916633	molecular_function	GO:0016705	cytochrome P450 97B2, chloroplastic
111916633	molecular_function	GO:0020037	cytochrome P450 97B2, chloroplastic
111916634	molecular_function	GO:0000149	syntaxin-121
111916634	molecular_function	GO:0005484	syntaxin-121
111916634	molecular_function	GO:0005484	syntaxin-121
111916634	cellular_component	GO:0005886	syntaxin-121
111916634	biological_process	GO:0006886	syntaxin-121
111916634	biological_process	GO:0006886	syntaxin-121
111916634	biological_process	GO:0006887	syntaxin-121
111916634	biological_process	GO:0006906	syntaxin-121
111916634	cellular_component	GO:0012505	syntaxin-121
111916634	cellular_component	GO:0031201	syntaxin-121
111916634	biological_process	GO:0048278	syntaxin-121
111916635	molecular_function	GO:0003723	DExH-box ATP-dependent RNA helicase DExH1
111916635	molecular_function	GO:0005524	DExH-box ATP-dependent RNA helicase DExH1
111916635	cellular_component	GO:0005622	DExH-box ATP-dependent RNA helicase DExH1
111916635	cellular_component	GO:0005634	DExH-box ATP-dependent RNA helicase DExH1
111916636	biological_process	GO:0016567	E3 ubiquitin-protein ligase PUB23
111916636	molecular_function	GO:0061630	E3 ubiquitin-protein ligase PUB23
111916637	biological_process	GO:0016567	E3 ubiquitin-protein ligase PUB22
111916637	molecular_function	GO:0061630	E3 ubiquitin-protein ligase PUB22
111916638	biological_process	GO:0016567	E3 ubiquitin-protein ligase PUB23
111916638	molecular_function	GO:0061630	E3 ubiquitin-protein ligase PUB23
111916639	cellular_component	GO:0009707	digalactosyldiacylglycerol synthase 1, chloroplastic
111916639	biological_process	GO:0019375	digalactosyldiacylglycerol synthase 1, chloroplastic
111916639	molecular_function	GO:0046481	digalactosyldiacylglycerol synthase 1, chloroplastic
111916640	cellular_component	GO:0000785	protein CHROMOSOME TRANSMISSION FIDELITY 7
111916640	cellular_component	GO:0005634	protein CHROMOSOME TRANSMISSION FIDELITY 7
111916640	biological_process	GO:0007064	protein CHROMOSOME TRANSMISSION FIDELITY 7
111916640	molecular_function	GO:0061733	protein CHROMOSOME TRANSMISSION FIDELITY 7
111916641	molecular_function	GO:0004864	major allergen Pru ar 1
111916641	molecular_function	GO:0004864	major allergen Pru ar 1
111916641	cellular_component	GO:0005634	major allergen Pru ar 1
111916641	cellular_component	GO:0005737	major allergen Pru ar 1
111916641	biological_process	GO:0006952	major allergen Pru ar 1
111916641	biological_process	GO:0009738	major allergen Pru ar 1
111916641	biological_process	GO:0009738	major allergen Pru ar 1
111916641	molecular_function	GO:0010427	major allergen Pru ar 1
111916641	molecular_function	GO:0010427	major allergen Pru ar 1
111916641	molecular_function	GO:0038023	major allergen Pru ar 1
111916641	molecular_function	GO:0038023	major allergen Pru ar 1
111916641	biological_process	GO:0080163	major allergen Pru ar 1
111916642	biological_process	GO:0006979	2-Cys peroxiredoxin BAS1, chloroplastic
111916642	molecular_function	GO:0008379	2-Cys peroxiredoxin BAS1, chloroplastic
111916642	biological_process	GO:0033554	2-Cys peroxiredoxin BAS1, chloroplastic
111916642	biological_process	GO:0042744	2-Cys peroxiredoxin BAS1, chloroplastic
111916642	biological_process	GO:0045454	2-Cys peroxiredoxin BAS1, chloroplastic
111916644	biological_process	GO:0098542	NDR1/HIN1-like protein 3
111916646	cellular_component	GO:0000932	probable CCR4-associated factor 1 homolog 11
111916646	molecular_function	GO:0003676	probable CCR4-associated factor 1 homolog 11
111916646	molecular_function	GO:0004535	probable CCR4-associated factor 1 homolog 11
111916646	cellular_component	GO:0030014	probable CCR4-associated factor 1 homolog 11
111916646	cellular_component	GO:0030015	probable CCR4-associated factor 1 homolog 11
111916646	biological_process	GO:0043928	probable CCR4-associated factor 1 homolog 11
111916647	cellular_component	GO:0005634	ubiquitin-conjugating enzyme E2 variant 1D
111916647	biological_process	GO:0006301	ubiquitin-conjugating enzyme E2 variant 1D
111916647	biological_process	GO:0070534	ubiquitin-conjugating enzyme E2 variant 1D
111916655	molecular_function	GO:0005515	receptor-like protein 43
111916657	molecular_function	GO:0005515	receptor-like protein 20
111916658	molecular_function	GO:0003735	40S ribosomal protein S17
111916658	molecular_function	GO:0003735	40S ribosomal protein S17
111916658	cellular_component	GO:0005840	40S ribosomal protein S17
111916658	cellular_component	GO:0005840	40S ribosomal protein S17
111916658	biological_process	GO:0006412	40S ribosomal protein S17
111916658	biological_process	GO:0006412	40S ribosomal protein S17
111916659	molecular_function	GO:0016616	secoisolariciresinol dehydrogenase
111916660	biological_process	GO:0006952	disease resistance protein RUN1
111916660	molecular_function	GO:0043531	disease resistance protein RUN1
111916662	molecular_function	GO:0016616	secoisolariciresinol dehydrogenase
111916663	molecular_function	GO:0016616	secoisolariciresinol dehydrogenase
111916665	molecular_function	GO:0016491	secoisolariciresinol dehydrogenase
111916668	molecular_function	GO:0005515	probable F-box protein At2g36090
111916670	biological_process	GO:0000290	mRNA-decapping enzyme-like protein
111916670	biological_process	GO:0000290	mRNA-decapping enzyme-like protein
111916670	cellular_component	GO:0000932	mRNA-decapping enzyme-like protein
111916670	molecular_function	GO:0003729	mRNA-decapping enzyme-like protein
111916670	molecular_function	GO:0008047	mRNA-decapping enzyme-like protein
111916670	molecular_function	GO:0008047	mRNA-decapping enzyme-like protein
111916670	biological_process	GO:0031087	mRNA-decapping enzyme-like protein
111916670	biological_process	GO:0043085	mRNA-decapping enzyme-like protein
111916670	biological_process	GO:0043085	mRNA-decapping enzyme-like protein
111916672	molecular_function	GO:0003735	60S ribosomal protein L21-2
111916672	molecular_function	GO:0003735	60S ribosomal protein L21-2
111916672	cellular_component	GO:0005840	60S ribosomal protein L21-2
111916672	cellular_component	GO:0005840	60S ribosomal protein L21-2
111916672	biological_process	GO:0006412	60S ribosomal protein L21-2
111916672	biological_process	GO:0006412	60S ribosomal protein L21-2
111916672	cellular_component	GO:0022625	60S ribosomal protein L21-2
111916675	molecular_function	GO:0003777	kinesin-like protein KIN-7K, chloroplastic
111916675	molecular_function	GO:0003777	kinesin-like protein KIN-7K, chloroplastic
111916675	molecular_function	GO:0005524	kinesin-like protein KIN-7K, chloroplastic
111916675	biological_process	GO:0007018	kinesin-like protein KIN-7K, chloroplastic
111916675	biological_process	GO:0007018	kinesin-like protein KIN-7K, chloroplastic
111916675	molecular_function	GO:0008017	kinesin-like protein KIN-7K, chloroplastic
111916679	molecular_function	GO:0005515	receptor-like protein 7
111916681	molecular_function	GO:0005515	receptor-like protein 6
111916682	molecular_function	GO:0005515	receptor-like protein 7
111916683	cellular_component	GO:0005789	lipid phosphate phosphatase delta
111916683	molecular_function	GO:0042392	lipid phosphate phosphatase delta
111916684	molecular_function	GO:0003677	myb-related protein 2
111916684	molecular_function	GO:0003700	myb-related protein 2
111916686	molecular_function	GO:0003677	myb-related protein 1
111916686	molecular_function	GO:0003700	myb-related protein 1
111916692	molecular_function	GO:0005509	probable calcium-binding protein CML27
111916692	molecular_function	GO:0005509	probable calcium-binding protein CML27
111916696	molecular_function	GO:0046983	uncharacterized LOC111916696
111916700	molecular_function	GO:0003700	GRAS family protein RAM1
111916700	cellular_component	GO:0005634	GRAS family protein RAM1
111916700	biological_process	GO:0006355	GRAS family protein RAM1
111916700	molecular_function	GO:0043565	GRAS family protein RAM1
111916701	molecular_function	GO:0003700	GRAS family protein RAM1
111916701	cellular_component	GO:0005634	GRAS family protein RAM1
111916701	biological_process	GO:0006355	GRAS family protein RAM1
111916701	molecular_function	GO:0043565	GRAS family protein RAM1
111916714	biological_process	GO:0006508	uncharacterized LOC111916714
111916714	molecular_function	GO:0008234	uncharacterized LOC111916714
111916716	molecular_function	GO:0008270	uncharacterized LOC111916716
111916718	molecular_function	GO:0000976	mini zinc finger protein 2
111916718	molecular_function	GO:0003700	mini zinc finger protein 2
111916718	cellular_component	GO:0005634	mini zinc finger protein 2
111916718	biological_process	GO:0006355	mini zinc finger protein 2
111916718	biological_process	GO:0050793	mini zinc finger protein 2
111916720	biological_process	GO:0006355	transcription factor PRE4
111916720	biological_process	GO:0040008	transcription factor PRE4
111916720	molecular_function	GO:0046983	transcription factor PRE4
111916720	molecular_function	GO:0046983	transcription factor PRE4
111916721	molecular_function	GO:0004497	cytochrome P450 Tp4149
111916721	molecular_function	GO:0005506	cytochrome P450 Tp4149
111916721	molecular_function	GO:0016705	cytochrome P450 Tp4149
111916721	molecular_function	GO:0020037	cytochrome P450 Tp4149
111916723	molecular_function	GO:0005515	protein JINGUBANG
111916727	molecular_function	GO:0004672	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916727	molecular_function	GO:0005515	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916727	molecular_function	GO:0005524	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916727	cellular_component	GO:0005886	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916727	biological_process	GO:0006468	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916727	biological_process	GO:0009755	probable LRR receptor-like serine/threonine-protein kinase At1g74360
111916728	molecular_function	GO:0003723	eukaryotic translation initiation factor 5A
111916728	molecular_function	GO:0003723	eukaryotic translation initiation factor 5A
111916728	molecular_function	GO:0003746	eukaryotic translation initiation factor 5A
111916728	molecular_function	GO:0003746	eukaryotic translation initiation factor 5A
111916728	molecular_function	GO:0043022	eukaryotic translation initiation factor 5A
111916728	molecular_function	GO:0043022	eukaryotic translation initiation factor 5A
111916728	biological_process	GO:0045901	eukaryotic translation initiation factor 5A
111916728	biological_process	GO:0045901	eukaryotic translation initiation factor 5A
111916728	biological_process	GO:0045905	eukaryotic translation initiation factor 5A
111916729	cellular_component	GO:0000307	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	molecular_function	GO:0004693	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	molecular_function	GO:0005524	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	cellular_component	GO:0005634	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	biological_process	GO:0006468	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	biological_process	GO:0006468	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	molecular_function	GO:0008353	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916729	biological_process	GO:0032968	protein IMPAIRED IN BABA-INDUCED STERILITY 1
111916730	cellular_component	GO:0005759	uncharacterized protein At2g39795, mitochondrial
111916730	cellular_component	GO:0005759	uncharacterized protein At2g39795, mitochondrial
111916731	molecular_function	GO:0005515	F-box/kelch-repeat protein At3g23880
111916732	molecular_function	GO:0005515	uncharacterized LOC111916732
111916734	biological_process	GO:0000160	two-component response regulator-like APRR1
111916734	molecular_function	GO:0005515	two-component response regulator-like APRR1
111916734	biological_process	GO:0009736	two-component response regulator-like APRR1
111916735	molecular_function	GO:0000149	vesicle transport v-SNARE 13
111916735	molecular_function	GO:0005484	vesicle transport v-SNARE 13
111916735	molecular_function	GO:0005484	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0005789	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0005794	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0005794	vesicle transport v-SNARE 13
111916735	biological_process	GO:0006886	vesicle transport v-SNARE 13
111916735	biological_process	GO:0006906	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0012507	vesicle transport v-SNARE 13
111916735	biological_process	GO:0016192	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0031201	vesicle transport v-SNARE 13
111916735	cellular_component	GO:0031902	vesicle transport v-SNARE 13
111916738	molecular_function	GO:0003723	putative pentatricopeptide repeat-containing protein At1g74400
111916738	molecular_function	GO:0005515	putative pentatricopeptide repeat-containing protein At1g74400
111916738	biological_process	GO:0009451	putative pentatricopeptide repeat-containing protein At1g74400
111916739	molecular_function	GO:0004750	ribulose-phosphate 3-epimerase, chloroplastic
111916739	molecular_function	GO:0004750	ribulose-phosphate 3-epimerase, chloroplastic
111916739	cellular_component	GO:0005829	ribulose-phosphate 3-epimerase, chloroplastic
111916739	biological_process	GO:0005975	ribulose-phosphate 3-epimerase, chloroplastic
111916739	biological_process	GO:0005975	ribulose-phosphate 3-epimerase, chloroplastic
111916739	biological_process	GO:0006098	ribulose-phosphate 3-epimerase, chloroplastic
111916739	biological_process	GO:0009052	ribulose-phosphate 3-epimerase, chloroplastic
111916739	molecular_function	GO:0046872	ribulose-phosphate 3-epimerase, chloroplastic
111916740	molecular_function	GO:0003677	uncharacterized LOC111916740
111916740	molecular_function	GO:0003755	uncharacterized LOC111916740
111916740	molecular_function	GO:0003755	uncharacterized LOC111916740
111916740	biological_process	GO:0006364	uncharacterized LOC111916740
111916741	molecular_function	GO:0003677	NAC domain-containing protein 100
111916741	biological_process	GO:0006355	NAC domain-containing protein 100
111916744	molecular_function	GO:0005509	probable calcium-binding protein CML46
111916744	molecular_function	GO:0005509	probable calcium-binding protein CML46
111916745	molecular_function	GO:0003677	cyclic dof factor 1
111916745	molecular_function	GO:0003677	cyclic dof factor 1
111916745	molecular_function	GO:0003700	cyclic dof factor 1
111916745	biological_process	GO:0006355	cyclic dof factor 1
111916745	biological_process	GO:0006355	cyclic dof factor 1
111916746	cellular_component	GO:0009507	protein EMBRYO DEFECTIVE 514
111916746	biological_process	GO:0009658	protein EMBRYO DEFECTIVE 514
111916746	biological_process	GO:1901259	protein EMBRYO DEFECTIVE 514
111916747	molecular_function	GO:0004842	uncharacterized LOC111916747
111916747	molecular_function	GO:0008270	uncharacterized LOC111916747
111916747	cellular_component	GO:0016020	uncharacterized LOC111916747
111916747	biological_process	GO:0016567	uncharacterized LOC111916747
111916748	biological_process	GO:0006486	probable arabinosyltransferase ARAD1
111916748	molecular_function	GO:0016757	probable arabinosyltransferase ARAD1
111916749	biological_process	GO:0009733	myb-related protein 306
111916750	molecular_function	GO:0003723	pentatricopeptide repeat-containing protein At1g74600, chloroplastic
111916750	molecular_function	GO:0005515	pentatricopeptide repeat-containing protein At1g74600, chloroplastic
111916750	biological_process	GO:0009451	pentatricopeptide repeat-containing protein At1g74600, chloroplastic
111916750	cellular_component	GO:0043231	pentatricopeptide repeat-containing protein At1g74600, chloroplastic
111916751	molecular_function	GO:0005515	putative pentatricopeptide repeat-containing protein At1g74580
111916752	cellular_component	GO:0005634	uncharacterized LOC111916752
111916752	biological_process	GO:0006355	uncharacterized LOC111916752
111916752	molecular_function	GO:0008270	uncharacterized LOC111916752
111916753	cellular_component	GO:0000785	NAP1-related protein 1
111916753	molecular_function	GO:0003682	NAP1-related protein 1
111916753	cellular_component	GO:0005634	NAP1-related protein 1
111916753	cellular_component	GO:0005634	NAP1-related protein 1
111916753	biological_process	GO:0006334	NAP1-related protein 1
111916753	biological_process	GO:0006334	NAP1-related protein 1
111916753	molecular_function	GO:0042393	NAP1-related protein 1
111916755	molecular_function	GO:0004672	probable leucine-rich repeat receptor-like protein kinase At1g35710
111916755	molecular_function	GO:0005515	probable leucine-rich repeat receptor-like protein kinase At1g35710
111916755	molecular_function	GO:0005524	probable leucine-rich repeat receptor-like protein kinase At1g35710
111916755	biological_process	GO:0006468	probable leucine-rich repeat receptor-like protein kinase At1g35710
111916756	molecular_function	GO:0003700	transcription factor TCP14
111916756	cellular_component	GO:0005634	transcription factor TCP14
111916756	molecular_function	GO:0043565	transcription factor TCP14
111916757	molecular_function	GO:0000285	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
111916757	molecular_function	GO:0000285	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
111916757	molecular_function	GO:0005524	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
111916757	cellular_component	GO:0010008	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
111916757	biological_process	GO:0046854	putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
111916758	molecular_function	GO:0034338	uncharacterized LOC111916758
111916758	biological_process	GO:0044255	uncharacterized LOC111916758
111916758	molecular_function	GO:0047372	uncharacterized LOC111916758
111916759	molecular_function	GO:0034338	uncharacterized LOC111916759
111916759	biological_process	GO:0044255	uncharacterized LOC111916759
111916759	molecular_function	GO:0047372	uncharacterized LOC111916759
111916762	molecular_function	GO:0003723	DEAD-box ATP-dependent RNA helicase 5
111916762	molecular_function	GO:0003724	DEAD-box ATP-dependent RNA helicase 5
111916762	molecular_function	GO:0003724	DEAD-box ATP-dependent RNA helicase 5
111916762	molecular_function	GO:0005524	DEAD-box ATP-dependent RNA helicase 5
111916762	cellular_component	GO:0005730	DEAD-box ATP-dependent RNA helicase 5
111916762	biological_process	GO:0006364	DEAD-box ATP-dependent RNA helicase 5
111916763	molecular_function	GO:0000166	uncharacterized LOC111916763
111916763	cellular_component	GO:0005666	uncharacterized LOC111916763
111916763	biological_process	GO:0006384	uncharacterized LOC111916763
111916764	biological_process	GO:0010044	protein SENSITIVE TO PROTON RHIZOTOXICITY 1
111916764	biological_process	GO:0010447	protein SENSITIVE TO PROTON RHIZOTOXICITY 1
111916765	molecular_function	GO:0005515	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916765	biological_process	GO:0006620	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916765	cellular_component	GO:0016020	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916765	biological_process	GO:0030433	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916765	molecular_function	GO:0060090	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916765	cellular_component	GO:0072380	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic
111916766	molecular_function	GO:0000287	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	molecular_function	GO:0003723	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	molecular_function	GO:0004826	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	molecular_function	GO:0004826	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	molecular_function	GO:0005524	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	cellular_component	GO:0005737	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	biological_process	GO:0006432	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	biological_process	GO:0006432	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916766	cellular_component	GO:0009328	phenylalanine--tRNA ligase beta subunit, cytoplasmic
111916767	molecular_function	GO:0000978	MADS-box transcription factor 23
111916767	molecular_function	GO:0000981	MADS-box transcription factor 23
111916767	cellular_component	GO:0005634	MADS-box transcription factor 23
111916767	biological_process	GO:0045944	MADS-box transcription factor 23
111916767	molecular_function	GO:0046983	MADS-box transcription factor 23
111916769	molecular_function	GO:0004497	cytochrome P450 Tp4149
111916769	molecular_function	GO:0005506	cytochrome P450 Tp4149
111916769	molecular_function	GO:0016705	cytochrome P450 Tp4149
111916769	molecular_function	GO:0020037	cytochrome P450 Tp4149
111916772	molecular_function	GO:0005515	ran-binding protein M homolog
111916772	cellular_component	GO:0005737	ran-binding protein M homolog
111916772	biological_process	GO:0007010	ran-binding protein M homolog
111916772	biological_process	GO:0007166	ran-binding protein M homolog
111916773	molecular_function	GO:0003756	protein disulfide-isomerase 5-2
111916773	cellular_component	GO:0005783	protein disulfide-isomerase 5-2
111916773	biological_process	GO:0006457	protein disulfide-isomerase 5-2
111916773	biological_process	GO:0034976	protein disulfide-isomerase 5-2
111916774	biological_process	GO:0000028	40S ribosomal protein SA
111916774	biological_process	GO:0002181	40S ribosomal protein SA
111916774	molecular_function	GO:0003735	40S ribosomal protein SA
111916774	molecular_function	GO:0003735	40S ribosomal protein SA
111916774	cellular_component	GO:0005840	40S ribosomal protein SA
111916774	cellular_component	GO:0022627	40S ribosomal protein SA
111916774	cellular_component	GO:0030686	40S ribosomal protein SA
111916776	molecular_function	GO:0004575	probable alkaline/neutral invertase D
111916776	biological_process	GO:0005987	probable alkaline/neutral invertase D
111916776	molecular_function	GO:0033926	probable alkaline/neutral invertase D
111916776	molecular_function	GO:0033926	probable alkaline/neutral invertase D
111916777	biological_process	GO:0000055	uncharacterized LOC111916777
111916777	cellular_component	GO:0005730	uncharacterized LOC111916777
111916777	biological_process	GO:0042273	uncharacterized LOC111916777
111916779	cellular_component	GO:0043231	phosphatidylinositol-3-phosphatase SAC1
111916779	molecular_function	GO:0043813	phosphatidylinositol-3-phosphatase SAC1
111916779	biological_process	GO:0046856	phosphatidylinositol-3-phosphatase SAC1
111916781	cellular_component	GO:0005783	transmembrane emp24 domain-containing protein p24delta3
111916781	cellular_component	GO:0005793	transmembrane emp24 domain-containing protein p24delta3
111916781	cellular_component	GO:0005794	transmembrane emp24 domain-containing protein p24delta3
111916781	biological_process	GO:0006886	transmembrane emp24 domain-containing protein p24delta3
111916781	biological_process	GO:0006888	transmembrane emp24 domain-containing protein p24delta3
111916781	biological_process	GO:0007030	transmembrane emp24 domain-containing protein p24delta3
111916781	cellular_component	GO:0030134	transmembrane emp24 domain-containing protein p24delta3
